Filename,Class,Width,Height,Format
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\80ZOD6JKVA3K.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\82NR54AIWC28.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\82U02AV1XH1Y.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\84Q4UTUTDF5Z.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\85BG12K0CFLS.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\86UL8SYGQMNH.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\88Z634LDL5A2.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\89QKCRJYYO1D.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8EIMDNI6U5A1.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8F8AFAPN7WDW.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8FX9XBHX5ED9.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8H45PX5QWHYV.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8HEN19LAPJGS.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8IKD140XQLAV.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8KSOXIWPH9NE.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8MPWH7BE26ZF.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8NAV9KNZNTO2.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8PSZV7YYHX1E.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8T0WMPWIHWUU.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8W2DZQ9U66UV.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\8WJ4IV1NMKER.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\93OIHU7RA81Y.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\99ZEOK7SG0BI.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9BWRDU2FSWJT.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9DUM1FAQYE8I.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9DWTS57W5HHL.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9F7GYOJOPJX2.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9FZDG93KRON4.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9HPQ3FDLP7C5.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9JY58QDYA1IB.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9LA3YXAFSXB9.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9NQ9TXOLZE5R.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9PFP4W2VS4XE.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9SVRG6LQGSK4.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\9U3LMKZ4FF6J.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\A1M5GIEORF0M.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\A1WF5XUYRNOT.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\A2MLZDYK2J8L.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\A6NZ4OQ22BJ3.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\A7UUWI8LRITP.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\A88VWTWZS7G4.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\A9CN4X50YV2Q.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\ABJ7WBZNAFR9.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\ABX7A0JZWWPD.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\ACY6BVKAO6XR.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\AL1OZTR2K6QC.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\AL9HUNC9N37L.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\AMJOC76CKVXY.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\AOEY1B34GK20.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\APKHKXQR55HJ.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\AQL4O5FP7D98.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\AS8DDYPT13R4.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\AVWDMNKPPUNA.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\AWCA4LB1PVYX.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\AY4BMMSKKB3B.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\AYWC7PDNZNZN.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\B067MJ34KDIY.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\B17W734J7YCB.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\B4UMSZT6RTNZ.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\B5D4EV7I0Y0N.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\BCJ9D3LMH4LF.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\BHKKCUCXSDNR.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\BLI1P0K7BVAZ.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\BMSKXAPFI3VR.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\BNRWKDW1TE5D.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\BRDYIQOCHR1L.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\BTAAQ4WXZ2ZY.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\BURZIL79KA3P.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\BXX7YO1M2Z0U.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\C0JQSBXKMIF5.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\C3FHMOS98M0B.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\C5OL77CW8Y0P.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\C5Z8VZBI707F.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\CA838LXW9PGY.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\CAIPB04KIUXN.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\CCRK1P8B67CT.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\CG68IW23DXMH.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\CH06XYAOYT1S.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\CK93RLHX9MOF.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\CR0VPABGHDLY.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\CRA02IDC37JM.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\CUQV2I6E9ASX.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\CZHTQ8B1UN01.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\D6MUWZMOZBKU.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DEENAY4Y7OQ7.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DFCUAB26MF70.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DG61U77U0C2M.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DGKMGOQ5T74H.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DJXPWSCNQFLT.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DNZ5H5WH78PU.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DO4ARQ98IUSX.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DS4B50Y8UK8Z.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DSTJ0FNZ17NI.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DT6PRZVQUT5E.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DUENR3E0KN7D.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DV2HI3OK2GB9.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DWZD79G6U8DA.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\DYGW3Y4Z7R9S.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\E0SPD5C39VR7.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\E2QM4B5TASY9.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\E55YAEO5495J.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\E62KRJXGZC68.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\E8AZ8ZI4CD3F.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\E8OXAD6Y1XQ8.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\EBFJS88ZKEKG.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\EG647M420KFU.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\EG816ZIE8KM8.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\EK4035RPSUP6.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\EK5U671Z35K9.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\EMTDH0X7U0Y5.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\ENTYQ6VPQ0V4.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\EPM52RHN0A76.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\EWGJ5XOPCFMH.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\EWUDD8TOOVX3.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\EY2XLX59I6GP.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\EZRMCIJZXT47.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\F13PR3YVG7VH.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\F3BBORUDRK3H.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\F9ZR1TR0YJI3.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FBEKFLLYOH4Y.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FDK72MDU5J1V.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FFUUCY1ELY4K.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FG2FXNYJNCKT.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FH7T90EX6Z33.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FHVMSKHKERYA.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FIKM5XEP3OHL.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FIU53BZ8EOWV.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FJ1N2V3AUG0Z.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FKQ2EBVL05DA.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FLXS9GTR0PGN.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FOXDVOJUGBU5.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FOXROR49QFV3.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FPVR45EA9KDX.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FQUY2G6JQ763.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FT822KVTCUB1.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\FY0PH1H6QL4R.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\G2ORRZBY008X.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\G6WLMLELNCSZ.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\G8UHDLPLOXXU.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\G9PGWFB4WTDW.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\GAPHB734SADM.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\GAWW23AVJLWC.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\GB4ILRDZ3J07.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\GB4XSGKZJQYS.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\GD1GYTLY0DHV.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\GGBKN1OHTGZ2.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\GI18S08XCV3V.jpg,fish sea_food gilt_head_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food gilt_head_bream\GLY7XQKSJ8SH.jpg,fish sea_food gilt_head_bream,256,256,JPEG
